"Day ","Items ","Note ","Amount "
"12","Retail","Revenue - Retail Sales New York - Sparkling Wine","76194"
"12","Retail","Revenue - Retail Sales New York - White Wine","66710"
"12","Overdraft","Repayment","-625000"
"12","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","52736"
"12","Services","Revenue - Service Sales Order ID: 561","13700"
"12","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"12","Rental Expense","Cash Payment - Rental - New York","-4020"
"12","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"12","Rental Expense","Cash Payment - Rental - Miami","-1800"
"12","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"11","Sales E Commerce","Revenue - ECM SO ID: 488","6221"
"11","Sales E Commerce","Revenue - ECM SO ID: 665","24106"
"11","Overdraft","","625000"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1279 ","-561600"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1279 ","-582080"
"11","Overdraft","","625000"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1279 ","-487920"
"11","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"11","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"11","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"11","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"11","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"11","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"11","Salary Expense","Cash Payment - Salary Expense","-19198"
"11","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1272","-116"
"11","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1285","-81"
"11","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1307","-291"
"11","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","-15000"
"11","Retail","Revenue - Retail Sales New York - Sparkling Wine","99484"
"11","Retail","Revenue - Retail Sales New York - Red Wine","72435"
"11","Retail","Revenue - Retail Sales New York - White Wine","76825"
"11","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","96928"
"11","Retail","Revenue - Retail Sales Detroit - Red Wine","13328"
"11","Retail","Revenue - Retail Sales Detroit - White Wine","105980"
"11","Interest Expense ","Cash Payment - Interest - For Overdraft","-4110"
"11","Rental Expense","Cash Payment - Rental - New York","-4020"
"11","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"11","Rental Expense","Cash Payment - Rental - Miami","-1800"
"11","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"10","Sales E Commerce","Revenue - ECM SO ID: 634","22081"
"10","Sales E Commerce","Revenue - ECM SO ID: 659","20315"
"10","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"10","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"10","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"10","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"10","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"10","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"10","Salary Expense","Cash Payment - Salary Expense","-18550"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 969","-69"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1101","-145"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1110","-268"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1123","-232"
"10","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 1129","-308"
"10","Retail","Revenue - Retail Sales New York - Sparkling Wine","103428"
"10","Retail","Revenue - Retail Sales New York - Red Wine","74448"
"10","Retail","Revenue - Retail Sales New York - White Wine","73850"
"10","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","103808"
"10","Overdraft","Repayment","-625000"
"10","Retail","Revenue - Retail Sales Detroit - Red Wine","94350"
"10","Retail","Revenue - Retail Sales Detroit - White Wine","114555"
"10","Services","Revenue - Service Sales Order ID: 332","154000"
"10","Interest Expense ","Cash Payment - Interest - For Overdraft","-2055"
"10","Rental Expense","Cash Payment - Rental - New York","-4020"
"10","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"10","Rental Expense","Cash Payment - Rental - Miami","-1800"
"10","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"9","Sales E Commerce","Revenue - ECM SO ID: 477","28642"
"9","Human Resource Expense","Cash Payment - Staff Recruiting - Washington, D.C.","-60000"
"9","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"9","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"9","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"9","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"9","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"9","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"9","Salary Expense","Cash Payment - Salary Expense","-18550"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 816","-240"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 943","-107"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 954","-122"
"9","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 961","-105"
"9","Retail","Revenue - Retail Sales New York - Sparkling Wine","16796"
"9","Retail","Revenue - Retail Sales New York - Red Wine","12276"
"9","Retail","Revenue - Retail Sales New York - White Wine","12810"
"9","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","24768"
"9","Retail","Revenue - Retail Sales Detroit - Red Wine","20060"
"9","Retail","Revenue - Retail Sales Detroit - White Wine","25130"
"9","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"9","Rental Expense","Cash Payment - Rental - New York","-4020"
"9","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"9","Rental Expense","Cash Payment - Rental - Miami","-1800"
"9","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2400"
"8","Sales E Commerce","Revenue - ECM SO ID: 352","15014"
"8","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"8","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"8","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"8","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"8","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"8","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"8","Salary Expense","Cash Payment - Salary Expense","-17150"
"8","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 488","-62"
"8","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 665","-241"
"8","Retail","Revenue - Retail Sales New York - Sparkling Wine","17102"
"8","Retail","Revenue - Retail Sales New York - Red Wine","11913"
"8","Retail","Revenue - Retail Sales New York - White Wine","11480"
"8","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","24192"
"8","Retail","Revenue - Retail Sales Detroit - Red Wine","21488"
"8","Retail","Revenue - Retail Sales Detroit - White Wine","26845"
"8","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"8","Rental Expense","Cash Payment - Rental - New York","-4020"
"8","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"8","Rental Expense","Cash Payment - Rental - Miami","-1800"
"7","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 636 ","-59040"
"7","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 636 ","-68880"
"7","Overdraft","","625000"
"7","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 636 ","-196800"
"7","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 636 ","-164000"
"7","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 636 ","-131200"
"7","Human Resource Expense","Counselled","-2000"
"7","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"7","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"7","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"7","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-1000"
"7","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"7","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"7","Salary Expense","Cash Payment - Salary Expense","-17150"
"7","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 634","-221"
"7","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 659","-203"
"7","Retail","Revenue - Retail Sales New York - Sparkling Wine","17612"
"7","Retail","Revenue - Retail Sales New York - Red Wine","11649"
"7","Retail","Revenue - Retail Sales New York - White Wine","11480"
"7","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","24192"
"7","Retail","Revenue - Retail Sales Detroit - Red Wine","20842"
"7","Retail","Revenue - Retail Sales Detroit - White Wine","25060"
"7","Services","Revenue - Service Sales Order ID: 119","17500"
"7","Interest Expense ","Cash Payment - Interest - For Overdraft","-3082"
"7","Rental Expense","Cash Payment - Rental - New York","-4020"
"7","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"7","Rental Expense","Cash Payment - Rental - Miami","-1800"
"6","Overdraft","","1250000"
"6","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 655 ","-477360"
"6","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 655 ","-494768"
"6","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 655 ","-414732"
"6","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"6","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"6","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"6","Salary Expense","Cash Payment - Salary Expense","-17150"
"6","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 477","-286"
"6","Retail","Revenue - Retail Sales New York - Sparkling Wine","16252"
"6","Retail","Revenue - Retail Sales New York - Red Wine","11583"
"6","Retail","Revenue - Retail Sales New York - White Wine","11270"
"6","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","12320"
"6","Retail","Revenue - Retail Sales Detroit - Red Wine","11560"
"6","Retail","Revenue - Retail Sales Detroit - White Wine","13755"
"6","Interest Expense ","Cash Payment - Interest - For Overdraft","-2055"
"6","Rental Expense","Cash Payment - Rental - New York","-4020"
"6","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"6","Rental Expense","Cash Payment - Rental - Miami","-1800"
"5","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 329 ","-600000"
"5","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 329 ","-680000"
"5","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 329 ","-570000"
"5","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-1000"
"5","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-700"
"5","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"5","Salary Expense","Cash Payment - Salary Expense","-17150"
"5","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 352","-150"
"5","Retail","Revenue - Retail Sales New York - Sparkling Wine","16932"
"5","Retail","Revenue - Retail Sales New York - Red Wine","12177"
"5","Retail","Revenue - Retail Sales New York - White Wine","11270"
"5","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","11584"
"5","Retail","Revenue - Retail Sales Detroit - Red Wine","11220"
"5","Retail","Revenue - Retail Sales Detroit - White Wine","14280"
"5","Rental Expense","Cash Payment - Rental - New York","-4020"
"5","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"5","Rental Expense","Cash Payment - Rental - Miami","-1800"
"4","Human Resource Expense","Attended Training","-15000"
"4","Machines","Cash Payment - Machines","-200000"
"4","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-15000"
"4","Salary Expense","Cash Payment - Salary Expense","-17150"
"4","Retail","Revenue - Retail Sales New York - Sparkling Wine","17498"
"4","Retail","Revenue - Retail Sales New York - Red Wine","11223"
"4","Retail","Revenue - Retail Sales New York - White Wine","11439"
"4","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","13156"
"4","Retail","Revenue - Retail Sales Detroit - Red Wine","13311"
"4","Retail","Revenue - Retail Sales Detroit - White Wine","13578"
"4","Rental Expense","Cash Payment - Rental - New York","-4020"
"4","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"4","Rental Expense","Cash Payment - Rental - Miami","-1800"
"3","Human Resource Expense","Counselled","-2000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 218 ","-180000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 218 ","-136000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 218 ","-228000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 230 ","-180000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 230 ","-136000"
"3","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 230 ","-228000"
"3","Human Resource Expense","Attended Training","-15000"
"3","Human Resource Expense","Attended Training","-15000"
"3","Salary Expense","Cash Payment - Salary Expense","-16800"
"3","Retail","Revenue - Retail Sales New York - Sparkling Wine","16302"
"3","Retail","Revenue - Retail Sales New York - Red Wine","11484"
"3","Retail","Revenue - Retail Sales New York - White Wine","10974"
"3","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","14040"
"3","Retail","Revenue - Retail Sales Detroit - Red Wine","12441"
"3","Retail","Revenue - Retail Sales Detroit - White Wine","13485"
"3","Rental Expense","Cash Payment - Rental - New York","-4020"
"3","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"3","Rental Expense","Cash Payment - Rental - Miami","-1800"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - New York","-60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Detroit","-60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Miami","-60000"
"2","Salary Expense","Cash Payment - Salary Expense","-16800"
"2","Rental Expense","Cash Payment - Rental - New York","-4020"
"2","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"2","Rental Expense","Cash Payment - Rental - Miami","-1800"
"1","Salary Expense","Cash Payment - Salary Expense","-12600"
"0","Paid-In Capital"," Cash","3500000"
